Timestamp,TotalIn,TotalOut,RateIn,RateOut
2023-03-21 21:02:31,4.5 GB,6.2 GB,1.6 MB/s,153 kB/s
2023-03-21 21:02:32,4.5 GB,6.2 GB,1.6 MB/s,145 kB/s
2023-03-21 21:02:33,4.5 GB,6.2 GB,1.5 MB/s,131 kB/s
2023-03-21 21:02:34,4.5 GB,6.2 GB,1.3 MB/s,114 kB/s
2023-03-21 21:02:35,4.5 GB,6.2 GB,1.4 MB/s,128 kB/s
2023-03-21 21:02:36,4.5 GB,6.2 GB,1.6 MB/s,132 kB/s
2023-03-21 21:02:38,4.5 GB,6.2 GB,1.6 MB/s,139 kB/s
2023-03-21 21:02:39,4.5 GB,6.2 GB,1.7 MB/s,146 kB/s
2023-03-21 21:02:40,4.5 GB,6.2 GB,1.9 MB/s,168 kB/s
2023-03-21 21:02:41,4.5 GB,6.2 GB,1.8 MB/s,163 kB/s
2023-03-21 21:02:42,4.5 GB,6.2 GB,1.6 MB/s,144 kB/s
2023-03-21 21:02:43,4.5 GB,6.2 GB,1.7 MB/s,147 kB/s
2023-03-21 21:02:44,4.5 GB,6.2 GB,1.7 MB/s,135 kB/s
2023-03-21 21:02:45,4.5 GB,6.2 GB,1.8 MB/s,148 kB/s
2023-03-21 21:02:47,4.5 GB,6.2 GB,1.9 MB/s,143 kB/s
2023-03-21 21:02:48,4.5 GB,6.2 GB,2.0 MB/s,153 kB/s
2023-03-21 21:02:49,4.5 GB,6.2 GB,2.3 MB/s,174 kB/s
2023-03-21 21:02:50,4.5 GB,6.2 GB,2.2 MB/s,161 kB/s
2023-03-21 21:02:51,4.5 GB,6.2 GB,2.2 MB/s,169 kB/s
2023-03-21 21:02:52,4.5 GB,6.2 GB,1.9 MB/s,154 kB/s
2023-03-21 21:02:53,4.5 GB,6.2 GB,2.0 MB/s,164 kB/s
2023-03-21 21:02:54,4.5 GB,6.2 GB,1.8 MB/s,162 kB/s
2023-03-21 21:02:55,4.5 GB,6.2 GB,1.9 MB/s,160 kB/s
2023-03-21 21:02:56,4.5 GB,6.2 GB,1.8 MB/s,137 kB/s
2023-03-21 21:02:58,4.5 GB,6.2 GB,1.9 MB/s,144 kB/s
2023-03-21 21:02:59,4.5 GB,6.2 GB,905 kB/s,67 kB/s
2023-03-21 21:03:00,4.5 GB,6.2 GB,575 kB/s,52 kB/s
2023-03-21 21:03:01,4.5 GB,6.2 GB,450 kB/s,47 kB/s
2023-03-21 21:03:02,4.5 GB,6.2 GB,901 kB/s,75 kB/s
2023-03-21 21:03:03,4.5 GB,6.2 GB,2.1 MB/s,176 kB/s
2023-03-21 21:03:04,4.5 GB,6.2 GB,2.2 MB/s,173 kB/s
2023-03-21 21:03:06,4.5 GB,6.2 GB,2.2 MB/s,179 kB/s
2023-03-21 21:03:07,4.5 GB,6.2 GB,2.5 MB/s,194 kB/s
2023-03-21 21:03:08,4.5 GB,6.2 GB,2.3 MB/s,178 kB/s
2023-03-21 21:03:09,4.5 GB,6.2 GB,2.2 MB/s,165 kB/s
2023-03-21 21:03:10,4.5 GB,6.2 GB,2.2 MB/s,180 kB/s
2023-03-21 21:03:11,4.5 GB,6.2 GB,1.3 MB/s,108 kB/s
2023-03-21 21:03:12,4.5 GB,6.2 GB,2.0 MB/s,152 kB/s
2023-03-21 21:03:14,4.5 GB,6.2 GB,2.1 MB/s,159 kB/s
2023-03-21 21:03:15,4.5 GB,6.2 GB,1.9 MB/s,150 kB/s
2023-03-21 21:03:16,4.5 GB,6.2 GB,1.8 MB/s,171 kB/s
2023-03-21 21:03:17,4.5 GB,6.2 GB,1.8 MB/s,171 kB/s
2023-03-21 21:03:18,4.6 GB,6.2 GB,1.6 MB/s,148 kB/s
2023-03-21 21:03:19,4.6 GB,6.2 GB,1.7 MB/s,150 kB/s
2023-03-21 21:03:20,4.6 GB,6.2 GB,1.5 MB/s,130 kB/s
2023-03-21 21:03:21,4.6 GB,6.2 GB,1.5 MB/s,148 kB/s
2023-03-21 21:03:22,4.6 GB,6.2 GB,1.6 MB/s,152 kB/s
2023-03-21 21:03:23,4.6 GB,6.2 GB,1.7 MB/s,150 kB/s
2023-03-21 21:03:24,4.6 GB,6.2 GB,1.9 MB/s,160 kB/s
2023-03-21 21:03:25,4.6 GB,6.2 GB,2.0 MB/s,167 kB/s
2023-03-21 21:03:27,4.6 GB,6.2 GB,1.7 MB/s,163 kB/s
2023-03-21 21:03:28,4.6 GB,6.2 GB,1.8 MB/s,154 kB/s
2023-03-21 21:03:29,4.6 GB,6.2 GB,1.9 MB/s,154 kB/s
2023-03-21 21:03:30,4.6 GB,6.2 GB,1.7 MB/s,138 kB/s
2023-03-21 21:03:31,4.6 GB,6.2 GB,2.1 MB/s,158 kB/s
2023-03-21 21:03:33,4.6 GB,6.2 GB,2.0 MB/s,169 kB/s
2023-03-21 21:03:34,4.6 GB,6.2 GB,2.3 MB/s,188 kB/s
2023-03-21 21:03:35,4.6 GB,6.2 GB,2.1 MB/s,176 kB/s
2023-03-21 21:03:36,4.6 GB,6.2 GB,1.8 MB/s,152 kB/s
2023-03-21 21:03:37,4.6 GB,6.2 GB,1.9 MB/s,160 kB/s
2023-03-21 21:03:38,4.6 GB,6.2 GB,1.9 MB/s,162 kB/s
2023-03-21 21:03:39,4.6 GB,6.2 GB,1.9 MB/s,162 kB/s
2023-03-21 21:03:40,4.6 GB,6.2 GB,1.8 MB/s,145 kB/s
2023-03-21 21:03:41,4.6 GB,6.2 GB,1.7 MB/s,132 kB/s
2023-03-21 21:03:42,4.6 GB,6.2 GB,1.9 MB/s,142 kB/s
2023-03-21 21:03:43,4.6 GB,6.2 GB,1.8 MB/s,138 kB/s
2023-03-21 21:03:45,4.6 GB,6.2 GB,1.8 MB/s,145 kB/s
2023-03-21 21:03:46,4.6 GB,6.2 GB,1.5 MB/s,131 kB/s
2023-03-21 21:03:47,4.6 GB,6.2 GB,1.6 MB/s,124 kB/s
2023-03-21 21:03:48,4.6 GB,6.2 GB,1.7 MB/s,132 kB/s
2023-03-21 21:03:49,4.6 GB,6.2 GB,1.7 MB/s,151 kB/s
2023-03-21 21:03:50,4.6 GB,6.2 GB,1.6 MB/s,140 kB/s
2023-03-21 21:03:51,4.6 GB,6.2 GB,1.9 MB/s,146 kB/s
2023-03-21 21:03:53,4.6 GB,6.2 GB,2.1 MB/s,164 kB/s
2023-03-21 21:03:54,4.6 GB,6.2 GB,2.2 MB/s,146 kB/s
2023-03-21 21:03:55,4.6 GB,6.2 GB,2.1 MB/s,162 kB/s
2023-03-21 21:03:56,4.6 GB,6.2 GB,2.1 MB/s,149 kB/s
2023-03-21 21:03:57,4.6 GB,6.2 GB,2.0 MB/s,154 kB/s
2023-03-21 21:03:58,4.6 GB,6.2 GB,2.3 MB/s,159 kB/s
2023-03-21 21:03:59,4.6 GB,6.2 GB,2.3 MB/s,149 kB/s
2023-03-21 21:04:00,4.6 GB,6.2 GB,1.5 MB/s,108 kB/s
2023-03-21 21:04:01,4.6 GB,6.2 GB,1.3 MB/s,97 kB/s
2023-03-21 21:04:02,4.6 GB,6.2 GB,1.6 MB/s,115 kB/s
2023-03-21 21:04:04,4.6 GB,6.2 GB,1.7 MB/s,114 kB/s
2023-03-21 21:04:05,4.6 GB,6.2 GB,1.8 MB/s,124 kB/s
2023-03-21 21:04:06,4.6 GB,6.2 GB,1.7 MB/s,136 kB/s
2023-03-21 21:04:07,4.6 GB,6.2 GB,1.6 MB/s,122 kB/s
2023-03-21 21:04:08,4.6 GB,6.2 GB,1.5 MB/s,114 kB/s
2023-03-21 21:04:09,4.6 GB,6.2 GB,1.6 MB/s,120 kB/s
2023-03-21 21:04:10,4.6 GB,6.2 GB,1.5 MB/s,134 kB/s
2023-03-21 21:04:11,4.6 GB,6.2 GB,1.7 MB/s,145 kB/s
2023-03-21 21:04:12,4.6 GB,6.2 GB,1.7 MB/s,142 kB/s
2023-03-21 21:04:13,4.6 GB,6.2 GB,1.5 MB/s,122 kB/s
2023-03-21 21:04:14,4.7 GB,6.2 GB,1.8 MB/s,131 kB/s
2023-03-21 21:04:16,4.7 GB,6.2 GB,1.6 MB/s,150 kB/s
2023-03-21 21:04:17,4.7 GB,6.2 GB,2.1 MB/s,200 kB/s
2023-03-21 21:04:18,4.7 GB,6.2 GB,1.7 MB/s,157 kB/s
2023-03-21 21:04:19,4.7 GB,6.2 GB,1.9 MB/s,179 kB/s
2023-03-21 21:04:20,4.7 GB,6.2 GB,2.3 MB/s,201 kB/s
2023-03-21 21:04:21,4.7 GB,6.2 GB,2.1 MB/s,177 kB/s
2023-03-21 21:04:23,4.7 GB,6.2 GB,2.0 MB/s,170 kB/s
2023-03-21 21:04:24,4.7 GB,6.2 GB,1.6 MB/s,146 kB/s
2023-03-21 21:04:25,4.7 GB,6.2 GB,1.4 MB/s,126 kB/s
2023-03-21 21:04:26,4.7 GB,6.2 GB,1.7 MB/s,137 kB/s
2023-03-21 21:04:27,4.7 GB,6.2 GB,1.9 MB/s,162 kB/s
2023-03-21 21:04:29,4.7 GB,6.2 GB,1.9 MB/s,172 kB/s
2023-03-21 21:04:30,4.7 GB,6.2 GB,1.3 MB/s,109 kB/s
2023-03-21 21:04:31,4.7 GB,6.2 GB,1.3 MB/s,139 kB/s
2023-03-21 21:04:32,4.7 GB,6.2 GB,1.6 MB/s,147 kB/s
2023-03-21 21:04:33,4.7 GB,6.2 GB,1.6 MB/s,125 kB/s
2023-03-21 21:04:34,4.7 GB,6.2 GB,1.9 MB/s,145 kB/s
2023-03-21 21:04:35,4.7 GB,6.2 GB,1.7 MB/s,135 kB/s
2023-03-21 21:04:36,4.7 GB,6.2 GB,1.9 MB/s,151 kB/s
2023-03-21 21:04:37,4.7 GB,6.2 GB,1.1 MB/s,101 kB/s
2023-03-21 21:04:39,4.7 GB,6.2 GB,1.5 MB/s,122 kB/s
2023-03-21 21:04:40,4.7 GB,6.2 GB,1.7 MB/s,144 kB/s
2023-03-21 21:04:41,4.7 GB,6.2 GB,1.7 MB/s,150 kB/s
2023-03-21 21:04:42,4.7 GB,6.2 GB,1.9 MB/s,152 kB/s
2023-03-21 21:04:43,4.7 GB,6.2 GB,1.8 MB/s,151 kB/s
2023-03-21 21:04:44,4.7 GB,6.2 GB,1.7 MB/s,143 kB/s
2023-03-21 21:04:45,4.7 GB,6.2 GB,1.8 MB/s,144 kB/s
2023-03-21 21:04:47,4.7 GB,6.2 GB,1.6 MB/s,132 kB/s
2023-03-21 21:04:48,4.7 GB,6.2 GB,1.9 MB/s,160 kB/s
2023-03-21 21:04:49,4.7 GB,6.2 GB,1.9 MB/s,161 kB/s
2023-03-21 21:04:50,4.7 GB,6.2 GB,1.7 MB/s,120 kB/s
2023-03-21 21:04:51,4.7 GB,6.2 GB,2.0 MB/s,181 kB/s
2023-03-21 21:04:52,4.7 GB,6.2 GB,1.8 MB/s,152 kB/s
2023-03-21 21:04:54,4.7 GB,6.2 GB,1.8 MB/s,146 kB/s
2023-03-21 21:04:55,4.7 GB,6.2 GB,2.0 MB/s,168 kB/s
2023-03-21 21:04:56,4.7 GB,6.2 GB,1.5 MB/s,108 kB/s
2023-03-21 21:04:57,4.7 GB,6.2 GB,756 kB/s,58 kB/s
2023-03-21 21:04:58,4.7 GB,6.2 GB,966 kB/s,81 kB/s
2023-03-21 21:04:59,4.7 GB,6.2 GB,2.1 MB/s,176 kB/s
2023-03-21 21:05:00,4.7 GB,6.2 GB,1.7 MB/s,144 kB/s
2023-03-21 21:05:02,4.7 GB,6.2 GB,1.4 MB/s,130 kB/s
2023-03-21 21:05:03,4.7 GB,6.2 GB,1.6 MB/s,130 kB/s
2023-03-21 21:05:04,4.7 GB,6.2 GB,1.8 MB/s,120 kB/s
2023-03-21 21:05:05,4.7 GB,6.2 GB,1.7 MB/s,125 kB/s
2023-03-21 21:05:06,4.7 GB,6.2 GB,771 kB/s,57 kB/s
2023-03-21 21:05:07,4.7 GB,6.2 GB,464 kB/s,38 kB/s
2023-03-21 21:05:09,4.7 GB,6.2 GB,1.7 MB/s,125 kB/s
2023-03-21 21:05:10,4.7 GB,6.2 GB,1.9 MB/s,139 kB/s
2023-03-21 21:05:11,4.7 GB,6.2 GB,1.5 MB/s,113 kB/s
2023-03-21 21:05:12,4.7 GB,6.2 GB,869 kB/s,66 kB/s
2023-03-21 21:05:13,4.8 GB,6.2 GB,2.0 MB/s,162 kB/s
2023-03-21 21:05:15,4.8 GB,6.2 GB,2.1 MB/s,174 kB/s
2023-03-21 21:05:16,4.8 GB,6.2 GB,1.5 MB/s,134 kB/s
2023-03-21 21:05:17,4.8 GB,6.2 GB,1.5 MB/s,150 kB/s
2023-03-21 21:05:18,4.8 GB,6.2 GB,1.6 MB/s,150 kB/s
2023-03-21 21:05:19,4.8 GB,6.2 GB,1.7 MB/s,152 kB/s
2023-03-21 21:05:20,4.8 GB,6.2 GB,1.7 MB/s,164 kB/s
2023-03-21 21:05:21,4.8 GB,6.2 GB,1.7 MB/s,170 kB/s
2023-03-21 21:05:22,4.8 GB,6.2 GB,1.5 MB/s,142 kB/s
2023-03-21 21:05:23,4.8 GB,6.2 GB,1.7 MB/s,150 kB/s
2023-03-21 21:05:25,4.8 GB,6.2 GB,1.5 MB/s,142 kB/s
2023-03-21 21:05:26,4.8 GB,6.2 GB,1.3 MB/s,130 kB/s
2023-03-21 21:05:27,4.8 GB,6.2 GB,1.5 MB/s,135 kB/s
2023-03-21 21:05:28,4.8 GB,6.2 GB,1.6 MB/s,146 kB/s
2023-03-21 21:05:29,4.8 GB,6.2 GB,1.8 MB/s,158 kB/s
2023-03-21 21:05:30,4.8 GB,6.2 GB,2.0 MB/s,164 kB/s
2023-03-21 21:05:31,4.8 GB,6.2 GB,1.6 MB/s,142 kB/s
2023-03-21 21:05:32,4.8 GB,6.2 GB,2.2 MB/s,187 kB/s
2023-03-21 21:05:34,4.8 GB,6.2 GB,2.2 MB/s,204 kB/s
2023-03-21 21:05:35,4.8 GB,6.2 GB,2.0 MB/s,178 kB/s
2023-03-21 21:05:36,4.8 GB,6.2 GB,1.8 MB/s,145 kB/s
2023-03-21 21:05:37,4.8 GB,6.2 GB,1.7 MB/s,150 kB/s
2023-03-21 21:05:38,4.8 GB,6.2 GB,1.6 MB/s,152 kB/s
2023-03-21 21:05:39,4.8 GB,6.2 GB,1.6 MB/s,140 kB/s
2023-03-21 21:05:40,4.8 GB,6.2 GB,1.5 MB/s,138 kB/s
2023-03-21 21:05:41,4.8 GB,6.2 GB,1.6 MB/s,137 kB/s
2023-03-21 21:05:43,4.8 GB,6.2 GB,1.8 MB/s,141 kB/s
2023-03-21 21:05:44,4.8 GB,6.2 GB,1.5 MB/s,123 kB/s
2023-03-21 21:05:45,4.8 GB,6.2 GB,1.6 MB/s,134 kB/s
2023-03-21 21:05:46,4.8 GB,6.2 GB,1.7 MB/s,142 kB/s
2023-03-21 21:05:47,4.8 GB,6.2 GB,1.4 MB/s,118 kB/s
2023-03-21 21:05:48,4.8 GB,6.2 GB,1.6 MB/s,123 kB/s
2023-03-21 21:05:49,4.8 GB,6.2 GB,1.9 MB/s,152 kB/s
2023-03-21 21:05:50,4.8 GB,6.2 GB,2.0 MB/s,151 kB/s
2023-03-21 21:05:52,4.8 GB,6.2 GB,1.7 MB/s,118 kB/s
2023-03-21 21:05:53,4.8 GB,6.2 GB,1.9 MB/s,132 kB/s
2023-03-21 21:05:54,4.8 GB,6.2 GB,1.7 MB/s,133 kB/s
2023-03-21 21:05:55,4.8 GB,6.2 GB,1.7 MB/s,131 kB/s
2023-03-21 21:05:56,4.8 GB,6.2 GB,1.7 MB/s,112 kB/s
2023-03-21 21:05:57,4.8 GB,6.2 GB,1.5 MB/s,130 kB/s
2023-03-21 21:05:58,4.8 GB,6.2 GB,1.5 MB/s,127 kB/s
2023-03-21 21:05:59,4.8 GB,6.2 GB,1.7 MB/s,140 kB/s
2023-03-21 21:06:00,4.8 GB,6.2 GB,1.4 MB/s,120 kB/s
2023-03-21 21:06:01,4.8 GB,6.2 GB,2.1 MB/s,184 kB/s
2023-03-21 21:06:03,4.8 GB,6.2 GB,1.7 MB/s,149 kB/s
2023-03-21 21:06:04,4.8 GB,6.2 GB,1.6 MB/s,147 kB/s
2023-03-21 21:06:05,4.8 GB,6.2 GB,2.1 MB/s,170 kB/s
2023-03-21 21:06:06,4.8 GB,6.2 GB,1.9 MB/s,145 kB/s
2023-03-21 21:06:07,4.8 GB,6.2 GB,1.7 MB/s,140 kB/s
2023-03-21 21:06:08,4.8 GB,6.2 GB,1.8 MB/s,156 kB/s
2023-03-21 21:06:09,4.8 GB,6.2 GB,1.7 MB/s,136 kB/s
2023-03-21 21:06:11,4.8 GB,6.2 GB,2.1 MB/s,153 kB/s
2023-03-21 21:06:12,4.9 GB,6.2 GB,2.1 MB/s,153 kB/s
2023-03-21 21:06:13,4.9 GB,6.2 GB,1.8 MB/s,142 kB/s
2023-03-21 21:06:14,4.9 GB,6.2 GB,1.8 MB/s,138 kB/s
2023-03-21 21:06:15,4.9 GB,6.2 GB,1.6 MB/s,131 kB/s
2023-03-21 21:06:16,4.9 GB,6.2 GB,1.6 MB/s,143 kB/s
2023-03-21 21:06:17,4.9 GB,6.2 GB,1.4 MB/s,134 kB/s
2023-03-21 21:06:18,4.9 GB,6.2 GB,1.1 MB/s,116 kB/s
2023-03-21 21:06:20,4.9 GB,6.2 GB,1.5 MB/s,132 kB/s
2023-03-21 21:06:21,4.9 GB,6.2 GB,677 kB/s,85 kB/s
2023-03-21 21:06:22,4.9 GB,6.2 GB,480 kB/s,52 kB/s
2023-03-21 21:06:23,4.9 GB,6.2 GB,1.0 MB/s,89 kB/s
2023-03-21 21:06:24,4.9 GB,6.2 GB,1.6 MB/s,151 kB/s
2023-03-21 21:06:25,4.9 GB,6.2 GB,1.9 MB/s,160 kB/s
2023-03-21 21:06:27,4.9 GB,6.2 GB,2.0 MB/s,179 kB/s
2023-03-21 21:06:28,4.9 GB,6.2 GB,1.8 MB/s,165 kB/s
2023-03-21 21:06:29,4.9 GB,6.2 GB,1.7 MB/s,175 kB/s
2023-03-21 21:06:30,4.9 GB,6.2 GB,1.7 MB/s,155 kB/s
2023-03-21 21:06:31,4.9 GB,6.2 GB,1.7 MB/s,174 kB/s
2023-03-21 21:06:32,4.9 GB,6.2 GB,2.0 MB/s,183 kB/s
2023-03-21 21:06:33,4.9 GB,6.2 GB,2.1 MB/s,196 kB/s
2023-03-21 21:06:35,4.9 GB,6.2 GB,2.0 MB/s,166 kB/s
2023-03-21 21:06:36,4.9 GB,6.2 GB,1.6 MB/s,146 kB/s
2023-03-21 21:06:37,4.9 GB,6.2 GB,1.9 MB/s,163 kB/s
2023-03-21 21:06:38,4.9 GB,6.2 GB,2.0 MB/s,146 kB/s
2023-03-21 21:06:40,4.9 GB,6.2 GB,1.9 MB/s,128 kB/s
2023-03-21 21:06:41,4.9 GB,6.2 GB,2.1 MB/s,163 kB/s
2023-03-21 21:06:42,4.9 GB,6.2 GB,2.1 MB/s,170 kB/s
2023-03-21 21:06:43,4.9 GB,6.2 GB,2.1 MB/s,184 kB/s
2023-03-21 21:06:44,4.9 GB,6.2 GB,2.2 MB/s,190 kB/s
2023-03-21 21:06:45,4.9 GB,6.2 GB,1.8 MB/s,160 kB/s
2023-03-21 21:06:46,4.9 GB,6.2 GB,1.4 MB/s,124 kB/s
2023-03-21 21:06:48,4.9 GB,6.2 GB,1.7 MB/s,133 kB/s
2023-03-21 21:06:49,4.9 GB,6.2 GB,1.6 MB/s,131 kB/s
2023-03-21 21:06:50,4.9 GB,6.2 GB,1.9 MB/s,142 kB/s
2023-03-21 21:06:51,4.9 GB,6.2 GB,1.6 MB/s,125 kB/s
2023-03-21 21:06:52,4.9 GB,6.2 GB,727 kB/s,63 kB/s
2023-03-21 21:06:53,4.9 GB,6.2 GB,1.1 MB/s,82 kB/s
2023-03-21 21:06:54,4.9 GB,6.2 GB,1.3 MB/s,102 kB/s
2023-03-21 21:06:56,4.9 GB,6.2 GB,1.7 MB/s,126 kB/s
2023-03-21 21:06:57,4.9 GB,6.2 GB,1.3 MB/s,116 kB/s
2023-03-21 21:06:58,4.9 GB,6.2 GB,1.8 MB/s,141 kB/s
2023-03-21 21:06:59,4.9 GB,6.2 GB,1.8 MB/s,147 kB/s
2023-03-21 21:07:00,4.9 GB,6.2 GB,1.6 MB/s,122 kB/s
2023-03-21 21:07:01,4.9 GB,6.2 GB,1.6 MB/s,123 kB/s
2023-03-21 21:07:02,4.9 GB,6.2 GB,1.5 MB/s,128 kB/s
2023-03-21 21:07:03,4.9 GB,6.2 GB,1.6 MB/s,128 kB/s
2023-03-21 21:07:05,4.9 GB,6.2 GB,1.8 MB/s,142 kB/s
2023-03-21 21:07:06,4.9 GB,6.2 GB,1.8 MB/s,133 kB/s
2023-03-21 21:07:07,4.9 GB,6.2 GB,1.8 MB/s,147 kB/s
2023-03-21 21:07:08,4.9 GB,6.2 GB,1.8 MB/s,131 kB/s
2023-03-21 21:07:09,4.9 GB,6.2 GB,1.8 MB/s,128 kB/s
2023-03-21 21:07:10,4.9 GB,6.2 GB,1.7 MB/s,149 kB/s
2023-03-21 21:07:12,5.0 GB,6.2 GB,1.7 MB/s,133 kB/s
2023-03-21 21:07:13,5.0 GB,6.2 GB,1.4 MB/s,112 kB/s
2023-03-21 21:07:14,5.0 GB,6.2 GB,621 kB/s,56 kB/s
2023-03-21 21:07:15,5.0 GB,6.2 GB,1.1 MB/s,82 kB/s
2023-03-21 21:07:17,5.0 GB,6.2 GB,1.2 MB/s,131 kB/s
2023-03-21 21:07:18,5.0 GB,6.2 GB,1.6 MB/s,155 kB/s
2023-03-21 21:07:19,5.0 GB,6.2 GB,1.5 MB/s,135 kB/s
2023-03-21 21:07:20,5.0 GB,6.2 GB,1.0 MB/s,108 kB/s
2023-03-21 21:07:22,5.0 GB,6.2 GB,1.4 MB/s,121 kB/s
2023-03-21 21:07:23,5.0 GB,6.2 GB,1.4 MB/s,132 kB/s
2023-03-21 21:07:24,5.0 GB,6.2 GB,1.5 MB/s,148 kB/s
2023-03-21 21:07:25,5.0 GB,6.2 GB,1.3 MB/s,124 kB/s
2023-03-21 21:07:26,5.0 GB,6.2 GB,1.4 MB/s,130 kB/s
2023-03-21 21:07:27,5.0 GB,6.2 GB,1.7 MB/s,134 kB/s
2023-03-21 21:07:29,5.0 GB,6.2 GB,1.3 MB/s,103 kB/s
2023-03-21 21:07:30,5.0 GB,6.2 GB,1.7 MB/s,152 kB/s
2023-03-21 21:07:31,5.0 GB,6.2 GB,1.7 MB/s,156 kB/s
2023-03-21 21:07:32,5.0 GB,6.2 GB,1.4 MB/s,131 kB/s
2023-03-21 21:07:33,5.0 GB,6.2 GB,1.5 MB/s,129 kB/s
2023-03-21 21:07:35,5.0 GB,6.2 GB,1.4 MB/s,128 kB/s
2023-03-21 21:07:36,5.0 GB,6.2 GB,1.4 MB/s,135 kB/s
2023-03-21 21:07:37,5.0 GB,6.2 GB,1.9 MB/s,167 kB/s
2023-03-21 21:07:38,5.0 GB,6.2 GB,1.6 MB/s,149 kB/s
2023-03-21 21:07:39,5.0 GB,6.2 GB,1.4 MB/s,124 kB/s
2023-03-21 21:07:40,5.0 GB,6.2 GB,1.3 MB/s,101 kB/s
2023-03-21 21:07:41,5.0 GB,6.2 GB,1.1 MB/s,84 kB/s
2023-03-21 21:07:42,5.0 GB,6.2 GB,1.2 MB/s,90 kB/s
2023-03-21 21:07:43,5.0 GB,6.2 GB,1.5 MB/s,130 kB/s
2023-03-21 21:07:45,5.0 GB,6.2 GB,1.6 MB/s,124 kB/s
2023-03-21 21:07:46,5.0 GB,6.2 GB,1.6 MB/s,138 kB/s
2023-03-21 21:07:47,5.0 GB,6.2 GB,1.3 MB/s,112 kB/s
2023-03-21 21:07:48,5.0 GB,6.2 GB,1.3 MB/s,112 kB/s
2023-03-21 21:07:49,5.0 GB,6.2 GB,1.5 MB/s,119 kB/s
2023-03-21 21:07:50,5.0 GB,6.2 GB,1.6 MB/s,106 kB/s
2023-03-21 21:07:52,5.0 GB,6.2 GB,1.5 MB/s,104 kB/s
2023-03-21 21:07:53,5.0 GB,6.2 GB,1.4 MB/s,108 kB/s
2023-03-21 21:07:54,5.0 GB,6.2 GB,1.3 MB/s,111 kB/s
2023-03-21 21:07:55,5.0 GB,6.2 GB,1.7 MB/s,142 kB/s
2023-03-21 21:07:56,5.0 GB,6.2 GB,1.6 MB/s,120 kB/s
2023-03-21 21:07:58,5.0 GB,6.2 GB,1.8 MB/s,143 kB/s
2023-03-21 21:07:59,5.0 GB,6.2 GB,901 kB/s,72 kB/s
2023-03-21 21:08:00,5.0 GB,6.2 GB,1.7 MB/s,143 kB/s
2023-03-21 21:08:01,5.0 GB,6.2 GB,1.4 MB/s,127 kB/s
2023-03-21 21:08:02,5.0 GB,6.2 GB,1.4 MB/s,124 kB/s
2023-03-21 21:08:03,5.0 GB,6.2 GB,1.9 MB/s,160 kB/s
2023-03-21 21:08:05,5.0 GB,6.2 GB,1.7 MB/s,144 kB/s
2023-03-21 21:08:06,5.0 GB,6.2 GB,1.9 MB/s,151 kB/s
2023-03-21 21:08:07,5.0 GB,6.2 GB,1.7 MB/s,141 kB/s
2023-03-21 21:08:08,5.0 GB,6.2 GB,1.6 MB/s,123 kB/s
2023-03-21 21:08:09,5.0 GB,6.2 GB,1.7 MB/s,135 kB/s
2023-03-21 21:08:11,5.0 GB,6.2 GB,1.9 MB/s,140 kB/s
2023-03-21 21:08:12,5.0 GB,6.2 GB,1.6 MB/s,138 kB/s
2023-03-21 21:08:13,5.0 GB,6.2 GB,1.7 MB/s,134 kB/s
2023-03-21 21:08:14,5.0 GB,6.2 GB,734 kB/s,65 kB/s
2023-03-21 21:08:15,5.0 GB,6.2 GB,401 kB/s,39 kB/s
2023-03-21 21:08:16,5.0 GB,6.2 GB,1.2 MB/s,99 kB/s
2023-03-21 21:08:18,5.0 GB,6.2 GB,1.3 MB/s,111 kB/s
2023-03-21 21:08:19,5.0 GB,6.2 GB,2.0 MB/s,158 kB/s
2023-03-21 21:08:20,5.0 GB,6.2 GB,2.0 MB/s,181 kB/s
2023-03-21 21:08:21,5.1 GB,6.2 GB,1.9 MB/s,204 kB/s
2023-03-21 21:08:22,5.1 GB,6.2 GB,1.6 MB/s,152 kB/s
2023-03-21 21:08:23,5.1 GB,6.2 GB,1.4 MB/s,121 kB/s
2023-03-21 21:08:24,5.1 GB,6.2 GB,1.4 MB/s,116 kB/s
2023-03-21 21:08:25,5.1 GB,6.2 GB,1.8 MB/s,147 kB/s
2023-03-21 21:08:27,5.1 GB,6.2 GB,1.5 MB/s,125 kB/s
2023-03-21 21:08:28,5.1 GB,6.2 GB,1.8 MB/s,154 kB/s
2023-03-21 21:08:29,5.1 GB,6.2 GB,1.9 MB/s,175 kB/s
2023-03-21 21:08:30,5.1 GB,6.2 GB,1.7 MB/s,163 kB/s
2023-03-21 21:08:31,5.1 GB,6.2 GB,1.7 MB/s,169 kB/s
2023-03-21 21:08:32,5.1 GB,6.2 GB,1.6 MB/s,153 kB/s
2023-03-21 21:08:34,5.1 GB,6.2 GB,1.5 MB/s,150 kB/s
2023-03-21 21:08:35,5.1 GB,6.2 GB,1.8 MB/s,145 kB/s
2023-03-21 21:08:36,5.1 GB,6.2 GB,1.6 MB/s,125 kB/s
2023-03-21 21:08:37,5.1 GB,6.2 GB,1.8 MB/s,159 kB/s
2023-03-21 21:08:38,5.1 GB,6.2 GB,1.9 MB/s,161 kB/s
2023-03-21 21:08:39,5.1 GB,6.2 GB,1.5 MB/s,126 kB/s
2023-03-21 21:08:40,5.1 GB,6.2 GB,1.5 MB/s,130 kB/s
