Timestamp,TotalIn,TotalOut,RateIn,RateOut
2023-03-22 13:51:05,28 MB,4.3 MB,1 B/s,0 B/s
2023-03-22 13:51:06,28 MB,4.3 MB,12 kB/s,18 kB/s
2023-03-22 13:51:08,28 MB,4.3 MB,54 kB/s,15 kB/s
2023-03-22 13:51:09,28 MB,4.3 MB,67 kB/s,13 kB/s
2023-03-22 13:51:10,28 MB,4.3 MB,91 kB/s,16 kB/s
2023-03-22 13:51:11,28 MB,4.3 MB,76 kB/s,11 kB/s
2023-03-22 13:51:12,28 MB,4.3 MB,67 kB/s,9.9 kB/s
2023-03-22 13:51:13,28 MB,4.3 MB,74 kB/s,11 kB/s
2023-03-22 13:51:14,28 MB,4.4 MB,76 kB/s,12 kB/s
2023-03-22 13:51:15,28 MB,4.4 MB,40 kB/s,6.8 kB/s
2023-03-22 13:51:16,28 MB,4.4 MB,16 kB/s,3.0 kB/s
2023-03-22 13:51:17,28 MB,4.4 MB,6.3 kB/s,1.1 kB/s
2023-03-22 13:51:18,28 MB,4.4 MB,2.4 kB/s,402 B/s
2023-03-22 13:51:19,28 MB,4.4 MB,1.5 kB/s,148 B/s
2023-03-22 13:51:20,29 MB,4.4 MB,52 kB/s,9.2 kB/s
2023-03-22 13:51:22,29 MB,4.4 MB,63 kB/s,10 kB/s
2023-03-22 13:51:23,29 MB,4.4 MB,47 kB/s,6.0 kB/s
2023-03-22 13:51:24,29 MB,4.4 MB,56 kB/s,8.6 kB/s
2023-03-22 13:51:25,29 MB,4.4 MB,29 kB/s,4.0 kB/s
2023-03-22 13:51:26,29 MB,4.4 MB,18 kB/s,2.6 kB/s
2023-03-22 13:51:27,29 MB,4.4 MB,23 kB/s,4.7 kB/s
2023-03-22 13:51:28,29 MB,4.4 MB,20 kB/s,2.8 kB/s
2023-03-22 13:51:29,29 MB,4.4 MB,7.4 kB/s,1.0 kB/s
2023-03-22 13:51:30,29 MB,4.4 MB,3.0 kB/s,398 B/s
2023-03-22 13:51:31,29 MB,4.4 MB,1.5 kB/s,146 B/s
2023-03-22 13:51:32,29 MB,4.4 MB,833 B/s,53 B/s
2023-03-22 13:51:33,29 MB,4.4 MB,27 kB/s,6.7 kB/s
2023-03-22 13:51:34,29 MB,4.4 MB,52 kB/s,9.2 kB/s
2023-03-22 13:51:35,29 MB,4.4 MB,52 kB/s,8.3 kB/s
2023-03-22 13:51:36,29 MB,4.4 MB,8.4 kB/s,1.1 kB/s
2023-03-22 13:51:38,29 MB,4.4 MB,3.6 kB/s,899 B/s
2023-03-22 13:51:39,29 MB,4.4 MB,1.6 kB/s,330 B/s
2023-03-22 13:51:40,29 MB,4.4 MB,1.1 kB/s,121 B/s
2023-03-22 13:51:41,29 MB,4.4 MB,601 B/s,44 B/s
2023-03-22 13:51:42,29 MB,4.4 MB,800 B/s,16 B/s
2023-03-22 13:51:43,29 MB,4.4 MB,650 B/s,6 B/s
2023-03-22 13:51:44,29 MB,4.4 MB,409 B/s,2 B/s
2023-03-22 13:51:45,29 MB,4.4 MB,406 B/s,0 B/s
2023-03-22 13:51:46,29 MB,4.4 MB,378 B/s,0 B/s
2023-03-22 13:51:47,29 MB,4.4 MB,139 B/s,0 B/s
2023-03-22 13:51:48,29 MB,4.4 MB,51 B/s,0 B/s
2023-03-22 13:51:49,29 MB,4.4 MB,18 B/s,0 B/s
2023-03-22 13:51:50,29 MB,4.4 MB,6 B/s,0 B/s
2023-03-22 13:51:51,29 MB,4.4 MB,211 B/s,0 B/s
2023-03-22 13:51:52,29 MB,4.4 MB,77 B/s,0 B/s
2023-03-22 13:51:53,29 MB,4.4 MB,28 B/s,0 B/s
2023-03-22 13:51:54,29 MB,4.4 MB,10 B/s,0 B/s
2023-03-22 13:51:55,29 MB,4.4 MB,3 B/s,0 B/s
2023-03-22 13:51:56,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:51:58,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:51:59,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:00,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:01,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:02,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:03,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:04,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:05,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:06,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:07,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:08,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:09,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:10,29 MB,4.4 MB,0 B/s,0 B/s
2023-03-22 13:52:11,29 MB,4.4 MB,2.1 kB/s,49 B/s
2023-03-22 13:52:12,29 MB,4.4 MB,758 B/s,18 B/s
2023-03-22 13:52:13,29 MB,4.4 MB,279 B/s,6 B/s
2023-03-22 13:52:14,29 MB,4.5 MB,5.5 kB/s,5.7 kB/s
2023-03-22 13:52:15,29 MB,4.5 MB,1.7 kB/s,1.7 kB/s
2023-03-22 13:52:17,29 MB,4.5 MB,642 B/s,616 B/s
2023-03-22 13:52:18,29 MB,4.5 MB,236 B/s,226 B/s
2023-03-22 13:52:19,29 MB,4.5 MB,45 kB/s,8.7 kB/s
2023-03-22 13:52:20,29 MB,4.5 MB,65 kB/s,8.6 kB/s
2023-03-22 13:52:21,29 MB,4.5 MB,24 kB/s,3.7 kB/s
2023-03-22 13:52:22,29 MB,4.5 MB,11 kB/s,1.4 kB/s
2023-03-22 13:52:23,29 MB,4.5 MB,3.9 kB/s,501 B/s
2023-03-22 13:52:24,29 MB,4.5 MB,1.4 kB/s,184 B/s
2023-03-22 13:52:25,29 MB,4.5 MB,532 B/s,67 B/s
2023-03-22 13:52:26,29 MB,4.5 MB,195 B/s,24 B/s
2023-03-22 13:52:27,29 MB,4.5 MB,72 B/s,9 B/s
2023-03-22 13:52:28,29 MB,4.5 MB,26 B/s,3 B/s
2023-03-22 13:52:29,29 MB,4.5 MB,1.1 kB/s,53 B/s
2023-03-22 13:52:30,29 MB,4.5 MB,718 B/s,19 B/s
2023-03-22 13:52:31,29 MB,4.5 MB,456 B/s,7 B/s
2023-03-22 13:52:32,29 MB,4.5 MB,167 B/s,2 B/s
2023-03-22 13:52:33,29 MB,4.5 MB,121 B/s,0 B/s
2023-03-22 13:52:34,29 MB,4.5 MB,954 B/s,0 B/s
2023-03-22 13:52:35,29 MB,4.5 MB,911 B/s,1.7 kB/s
2023-03-22 13:52:36,29 MB,4.5 MB,589 B/s,235 B/s
2023-03-22 13:52:38,29 MB,4.5 MB,416 B/s,86 B/s
2023-03-22 13:52:39,29 MB,4.5 MB,153 B/s,31 B/s
2023-03-22 13:52:40,29 MB,4.5 MB,57 kB/s,8.5 kB/s
2023-03-22 13:52:41,29 MB,4.5 MB,71 kB/s,10 kB/s
2023-03-22 13:52:42,30 MB,4.5 MB,66 kB/s,10 kB/s
2023-03-22 13:52:43,30 MB,4.5 MB,62 kB/s,9.8 kB/s
2023-03-22 13:52:44,30 MB,4.5 MB,64 kB/s,9.0 kB/s
2023-03-22 13:52:45,30 MB,4.5 MB,24 kB/s,3.3 kB/s
2023-03-22 13:52:46,30 MB,4.5 MB,10 kB/s,1.2 kB/s
2023-03-22 13:52:47,30 MB,4.5 MB,4.1 kB/s,475 B/s
2023-03-22 13:52:48,30 MB,4.5 MB,2.0 kB/s,174 B/s
2023-03-22 13:52:49,30 MB,4.5 MB,1.0 kB/s,64 B/s
2023-03-22 13:52:50,30 MB,4.5 MB,548 B/s,23 B/s
2023-03-22 13:52:51,30 MB,4.5 MB,621 B/s,8 B/s
2023-03-22 13:52:52,30 MB,4.5 MB,621 B/s,3 B/s
2023-03-22 13:52:53,30 MB,4.5 MB,479 B/s,1 B/s
2023-03-22 13:52:54,30 MB,4.5 MB,667 B/s,0 B/s
2023-03-22 13:52:55,30 MB,4.5 MB,390 B/s,0 B/s
2023-03-22 13:52:56,30 MB,4.5 MB,1.2 kB/s,0 B/s
2023-03-22 13:52:58,30 MB,4.5 MB,1.9 kB/s,0 B/s
2023-03-22 13:52:59,30 MB,4.5 MB,911 B/s,0 B/s
2023-03-22 13:53:00,30 MB,4.5 MB,459 B/s,0 B/s
2023-03-22 13:53:01,30 MB,4.5 MB,227 B/s,0 B/s
2023-03-22 13:53:02,30 MB,4.5 MB,83 B/s,0 B/s
2023-03-22 13:53:03,30 MB,4.5 MB,464 B/s,0 B/s
2023-03-22 13:53:04,30 MB,4.5 MB,225 B/s,0 B/s
2023-03-22 13:53:05,30 MB,4.5 MB,252 B/s,0 B/s
2023-03-22 13:53:06,30 MB,4.5 MB,207 B/s,0 B/s
2023-03-22 13:53:07,30 MB,4.5 MB,103 B/s,132 B/s
2023-03-22 13:53:08,30 MB,4.5 MB,266 B/s,48 B/s
2023-03-22 13:53:09,30 MB,4.5 MB,97 B/s,17 B/s
2023-03-22 13:53:10,30 MB,4.5 MB,36 B/s,6 B/s
2023-03-22 13:53:11,30 MB,4.5 MB,13 B/s,25 B/s
2023-03-22 13:53:12,30 MB,4.5 MB,32 B/s,9 B/s
2023-03-22 13:53:13,30 MB,4.5 MB,34 B/s,462 B/s
2023-03-22 13:53:14,30 MB,4.5 MB,12 B/s,170 B/s
2023-03-22 13:53:15,30 MB,4.5 MB,4 B/s,62 B/s
2023-03-22 13:53:16,30 MB,4.5 MB,329 B/s,23 B/s
2023-03-22 13:53:17,30 MB,4.5 MB,329 B/s,8 B/s
2023-03-22 13:53:18,30 MB,4.5 MB,1.5 kB/s,1 B/s
2023-03-22 13:53:20,30 MB,4.5 MB,551 B/s,0 B/s
2023-03-22 13:53:21,30 MB,4.5 MB,418 B/s,0 B/s
2023-03-22 13:53:22,30 MB,4.5 MB,454 B/s,0 B/s
2023-03-22 13:53:23,30 MB,4.5 MB,167 B/s,0 B/s
2023-03-22 13:53:24,30 MB,4.5 MB,61 B/s,0 B/s
2023-03-22 13:53:25,30 MB,4.5 MB,22 B/s,0 B/s
2023-03-22 13:53:26,30 MB,4.5 MB,8 B/s,0 B/s
2023-03-22 13:53:27,30 MB,4.5 MB,3 B/s,0 B/s
2023-03-22 13:53:28,30 MB,4.5 MB,1 B/s,0 B/s
2023-03-22 13:53:29,30 MB,4.5 MB,0 B/s,0 B/s
2023-03-22 13:53:30,30 MB,4.5 MB,0 B/s,0 B/s
2023-03-22 13:53:31,30 MB,4.5 MB,0 B/s,0 B/s
2023-03-22 13:53:32,30 MB,4.5 MB,0 B/s,0 B/s
2023-03-22 13:53:33,30 MB,4.5 MB,0 B/s,0 B/s
2023-03-22 13:53:34,30 MB,4.5 MB,0 B/s,0 B/s
2023-03-22 13:53:35,30 MB,4.6 MB,490 kB/s,57 kB/s
2023-03-22 13:53:37,33 MB,4.9 MB,1.6 MB/s,163 kB/s
2023-03-22 13:53:38,35 MB,5.1 MB,2.1 MB/s,220 kB/s
2023-03-22 13:53:39,37 MB,5.4 MB,2.2 MB/s,235 kB/s
2023-03-22 13:53:40,40 MB,5.6 MB,2.2 MB/s,213 kB/s
2023-03-22 13:53:41,42 MB,5.8 MB,2.1 MB/s,224 kB/s
2023-03-22 13:53:43,46 MB,6.2 MB,2.2 MB/s,204 kB/s
2023-03-22 13:53:44,48 MB,6.3 MB,1.8 MB/s,170 kB/s
2023-03-22 13:53:45,50 MB,6.6 MB,2.4 MB/s,213 kB/s
2023-03-22 13:53:47,51 MB,6.6 MB,594 kB/s,57 kB/s
2023-03-22 13:53:48,52 MB,6.7 MB,785 kB/s,68 kB/s
2023-03-22 13:53:49,52 MB,6.7 MB,625 kB/s,61 kB/s
2023-03-22 13:53:51,54 MB,6.9 MB,994 kB/s,90 kB/s
2023-03-22 13:53:52,57 MB,7.2 MB,2.2 MB/s,212 kB/s
2023-03-22 13:53:53,59 MB,7.4 MB,2.1 MB/s,199 kB/s
2023-03-22 13:53:54,61 MB,7.5 MB,2.0 MB/s,157 kB/s
2023-03-22 13:53:56,66 MB,8.0 MB,2.3 MB/s,215 kB/s
2023-03-22 13:53:57,69 MB,8.2 MB,2.5 MB/s,200 kB/s
2023-03-22 13:53:58,72 MB,8.5 MB,2.8 MB/s,236 kB/s
2023-03-22 13:53:59,77 MB,8.9 MB,2.8 MB/s,224 kB/s
2023-03-22 13:54:01,78 MB,9.0 MB,2.1 MB/s,156 kB/s
2023-03-22 13:54:02,81 MB,9.2 MB,2.2 MB/s,209 kB/s
2023-03-22 13:54:03,82 MB,9.4 MB,1.9 MB/s,202 kB/s
2023-03-22 13:54:04,84 MB,9.6 MB,1.6 MB/s,168 kB/s
2023-03-22 13:54:05,85 MB,9.7 MB,1.3 MB/s,137 kB/s
2023-03-22 13:54:06,86 MB,9.8 MB,1.1 MB/s,112 kB/s
2023-03-22 13:54:07,87 MB,9.9 MB,1.1 MB/s,106 kB/s
2023-03-22 13:54:08,89 MB,10 MB,1.1 MB/s,99 kB/s
2023-03-22 13:54:10,90 MB,10 MB,1.1 MB/s,86 kB/s
2023-03-22 13:54:11,91 MB,10 MB,985 kB/s,82 kB/s
2023-03-22 13:54:12,92 MB,10 MB,859 kB/s,67 kB/s
2023-03-22 13:54:13,93 MB,10 MB,846 kB/s,72 kB/s
2023-03-22 13:54:14,94 MB,10 MB,945 kB/s,85 kB/s
2023-03-22 13:54:15,95 MB,11 MB,1.0 MB/s,83 kB/s
2023-03-22 13:54:16,96 MB,11 MB,960 kB/s,85 kB/s
2023-03-22 13:54:17,97 MB,11 MB,829 kB/s,77 kB/s
2023-03-22 13:54:19,98 MB,11 MB,852 kB/s,70 kB/s
2023-03-22 13:54:20,99 MB,11 MB,1.0 MB/s,106 kB/s
2023-03-22 13:54:21,100 MB,11 MB,786 kB/s,100 kB/s
2023-03-22 13:54:22,101 MB,11 MB,825 kB/s,87 kB/s
2023-03-22 13:54:23,101 MB,11 MB,568 kB/s,69 kB/s
2023-03-22 13:54:24,102 MB,11 MB,661 kB/s,72 kB/s
2023-03-22 13:54:25,103 MB,11 MB,710 kB/s,72 kB/s
2023-03-22 13:54:26,103 MB,11 MB,613 kB/s,70 kB/s
2023-03-22 13:54:27,104 MB,12 MB,723 kB/s,76 kB/s
2023-03-22 13:54:28,105 MB,12 MB,695 kB/s,76 kB/s
2023-03-22 13:54:30,106 MB,12 MB,548 kB/s,57 kB/s
2023-03-22 13:54:31,106 MB,12 MB,584 kB/s,63 kB/s
2023-03-22 13:54:32,107 MB,12 MB,441 kB/s,51 kB/s
2023-03-22 13:54:33,107 MB,12 MB,424 kB/s,42 kB/s
2023-03-22 13:54:34,108 MB,12 MB,396 kB/s,37 kB/s
2023-03-22 13:54:35,108 MB,12 MB,381 kB/s,32 kB/s
2023-03-22 13:54:36,109 MB,12 MB,324 kB/s,30 kB/s
2023-03-22 13:54:38,109 MB,12 MB,312 kB/s,31 kB/s
2023-03-22 13:54:39,109 MB,12 MB,266 kB/s,31 kB/s
2023-03-22 13:54:40,110 MB,12 MB,272 kB/s,30 kB/s
2023-03-22 13:54:41,110 MB,12 MB,324 kB/s,31 kB/s
2023-03-22 13:54:42,110 MB,12 MB,320 kB/s,34 kB/s
2023-03-22 13:54:43,110 MB,12 MB,251 kB/s,27 kB/s
2023-03-22 13:54:44,111 MB,12 MB,225 kB/s,26 kB/s
2023-03-22 13:54:45,111 MB,12 MB,166 kB/s,18 kB/s
2023-03-22 13:54:46,111 MB,12 MB,125 kB/s,13 kB/s
2023-03-22 13:54:48,111 MB,12 MB,89 kB/s,11 kB/s
2023-03-22 13:54:49,111 MB,12 MB,138 kB/s,13 kB/s
2023-03-22 13:54:50,111 MB,12 MB,116 kB/s,14 kB/s
2023-03-22 13:54:51,113 MB,12 MB,1.1 MB/s,100 kB/s
2023-03-22 13:54:52,116 MB,13 MB,2.0 MB/s,195 kB/s
2023-03-22 13:54:54,121 MB,13 MB,2.9 MB/s,264 kB/s
2023-03-22 13:54:55,123 MB,13 MB,2.3 MB/s,218 kB/s
2023-03-22 13:54:57,125 MB,14 MB,928 kB/s,87 kB/s
2023-03-22 13:54:58,127 MB,14 MB,1.9 MB/s,171 kB/s
2023-03-22 13:54:59,128 MB,14 MB,1.2 MB/s,113 kB/s
2023-03-22 13:55:00,128 MB,14 MB,573 kB/s,52 kB/s
2023-03-22 13:55:02,131 MB,14 MB,1.7 MB/s,139 kB/s
2023-03-22 13:55:03,132 MB,14 MB,940 kB/s,81 kB/s
2023-03-22 13:55:04,133 MB,14 MB,1.4 MB/s,118 kB/s
2023-03-22 13:55:05,135 MB,14 MB,1.7 MB/s,163 kB/s
2023-03-22 13:55:06,138 MB,15 MB,2.4 MB/s,240 kB/s
2023-03-22 13:55:08,143 MB,15 MB,2.6 MB/s,233 kB/s
2023-03-22 13:55:09,145 MB,15 MB,2.2 MB/s,210 kB/s
2023-03-22 13:55:10,147 MB,16 MB,2.3 MB/s,216 kB/s
2023-03-22 13:55:12,151 MB,16 MB,2.0 MB/s,173 kB/s
2023-03-22 13:55:13,151 MB,16 MB,1.1 MB/s,101 kB/s
2023-03-22 13:55:14,153 MB,16 MB,855 kB/s,68 kB/s
2023-03-22 13:55:16,156 MB,16 MB,2.8 MB/s,246 kB/s
2023-03-22 13:55:17,158 MB,16 MB,1.8 MB/s,153 kB/s
2023-03-22 13:55:18,158 MB,17 MB,1.0 MB/s,92 kB/s
2023-03-22 13:55:19,159 MB,17 MB,936 kB/s,96 kB/s
2023-03-22 13:55:20,161 MB,17 MB,1.3 MB/s,127 kB/s
2023-03-22 13:55:22,163 MB,17 MB,710 kB/s,76 kB/s
2023-03-22 13:55:23,164 MB,17 MB,1.4 MB/s,151 kB/s
2023-03-22 13:55:24,166 MB,17 MB,1.6 MB/s,171 kB/s
2023-03-22 13:55:25,168 MB,18 MB,1.7 MB/s,177 kB/s
2023-03-22 13:55:26,169 MB,18 MB,1.6 MB/s,158 kB/s
2023-03-22 13:55:27,171 MB,18 MB,1.4 MB/s,146 kB/s
2023-03-22 13:55:28,172 MB,18 MB,1.2 MB/s,126 kB/s
2023-03-22 13:55:29,173 MB,18 MB,993 kB/s,105 kB/s
2023-03-22 13:55:30,174 MB,18 MB,885 kB/s,95 kB/s
2023-03-22 13:55:31,175 MB,18 MB,831 kB/s,84 kB/s
2023-03-22 13:55:33,176 MB,18 MB,818 kB/s,70 kB/s
2023-03-22 13:55:34,177 MB,18 MB,714 kB/s,65 kB/s
2023-03-22 13:55:35,177 MB,18 MB,634 kB/s,59 kB/s
2023-03-22 13:55:36,178 MB,19 MB,684 kB/s,68 kB/s
2023-03-22 13:55:37,178 MB,19 MB,606 kB/s,59 kB/s
2023-03-22 13:55:38,179 MB,19 MB,640 kB/s,63 kB/s
2023-03-22 13:55:39,180 MB,19 MB,651 kB/s,69 kB/s
2023-03-22 13:55:40,180 MB,19 MB,381 kB/s,33 kB/s
2023-03-22 13:55:42,181 MB,19 MB,379 kB/s,34 kB/s
2023-03-22 13:55:43,183 MB,19 MB,1.4 MB/s,107 kB/s
2023-03-22 13:55:44,185 MB,19 MB,1.7 MB/s,126 kB/s
2023-03-22 13:55:46,189 MB,20 MB,2.1 MB/s,169 kB/s
2023-03-22 13:55:47,191 MB,20 MB,1.8 MB/s,154 kB/s
2023-03-22 13:55:48,192 MB,20 MB,1.6 MB/s,123 kB/s
2023-03-22 13:55:49,195 MB,20 MB,2.0 MB/s,143 kB/s
2023-03-22 13:55:51,198 MB,20 MB,1.6 MB/s,152 kB/s
2023-03-22 13:55:52,198 MB,20 MB,829 kB/s,78 kB/s
2023-03-22 13:55:53,200 MB,20 MB,1.0 MB/s,99 kB/s
2023-03-22 13:55:55,203 MB,21 MB,1.1 MB/s,130 kB/s
2023-03-22 13:55:57,207 MB,21 MB,1.7 MB/s,153 kB/s
2023-03-22 13:55:58,208 MB,21 MB,1.9 MB/s,192 kB/s
2023-03-22 13:56:00,212 MB,22 MB,1.8 MB/s,151 kB/s
2023-03-22 13:56:01,214 MB,22 MB,2.0 MB/s,186 kB/s
2023-03-22 13:56:02,216 MB,22 MB,1.9 MB/s,167 kB/s
2023-03-22 13:56:04,217 MB,22 MB,921 kB/s,70 kB/s
2023-03-22 13:56:05,219 MB,22 MB,1.7 MB/s,143 kB/s
2023-03-22 13:56:07,222 MB,22 MB,1.4 MB/s,156 kB/s
2023-03-22 13:56:08,223 MB,23 MB,1.5 MB/s,141 kB/s
2023-03-22 13:56:09,227 MB,23 MB,2.1 MB/s,173 kB/s
2023-03-22 13:56:11,228 MB,23 MB,1.4 MB/s,130 kB/s
2023-03-22 13:56:12,230 MB,23 MB,1.7 MB/s,164 kB/s
2023-03-22 13:56:13,232 MB,23 MB,1.6 MB/s,152 kB/s
2023-03-22 13:56:14,234 MB,24 MB,1.4 MB/s,130 kB/s
2023-03-22 13:56:16,235 MB,24 MB,1.2 MB/s,113 kB/s
2023-03-22 13:56:17,236 MB,24 MB,1.0 MB/s,101 kB/s
2023-03-22 13:56:18,237 MB,24 MB,868 kB/s,87 kB/s
2023-03-22 13:56:19,238 MB,24 MB,822 kB/s,86 kB/s
2023-03-22 13:56:20,238 MB,24 MB,672 kB/s,69 kB/s
2023-03-22 13:56:21,239 MB,24 MB,599 kB/s,64 kB/s
2023-03-22 13:56:22,239 MB,24 MB,404 kB/s,40 kB/s
2023-03-22 13:56:23,240 MB,24 MB,358 kB/s,38 kB/s
2023-03-22 13:56:25,240 MB,24 MB,316 kB/s,34 kB/s
2023-03-22 13:56:26,240 MB,24 MB,332 kB/s,37 kB/s
2023-03-22 13:56:27,241 MB,24 MB,699 kB/s,60 kB/s
2023-03-22 13:56:28,244 MB,24 MB,1.8 MB/s,166 kB/s
2023-03-22 13:56:29,246 MB,25 MB,2.0 MB/s,159 kB/s
2023-03-22 13:56:31,250 MB,25 MB,1.9 MB/s,179 kB/s
2023-03-22 13:56:32,252 MB,25 MB,1.5 MB/s,98 kB/s
2023-03-22 13:56:34,255 MB,26 MB,1.7 MB/s,142 kB/s
2023-03-22 13:56:35,255 MB,26 MB,707 kB/s,60 kB/s
2023-03-22 13:56:36,257 MB,26 MB,1.2 MB/s,92 kB/s
2023-03-22 13:56:38,260 MB,26 MB,1.5 MB/s,130 kB/s
2023-03-22 13:56:39,262 MB,26 MB,1.6 MB/s,119 kB/s
2023-03-22 13:56:41,266 MB,26 MB,1.7 MB/s,112 kB/s
2023-03-22 13:56:42,266 MB,26 MB,1.1 MB/s,114 kB/s
2023-03-22 13:56:43,269 MB,27 MB,1.8 MB/s,141 kB/s
2023-03-22 13:56:45,272 MB,27 MB,1.5 MB/s,149 kB/s
2023-03-22 13:56:46,274 MB,27 MB,2.1 MB/s,180 kB/s
2023-03-22 13:56:48,277 MB,27 MB,1.4 MB/s,90 kB/s
2023-03-22 13:56:49,279 MB,27 MB,1.8 MB/s,151 kB/s
2023-03-22 13:56:50,282 MB,28 MB,2.0 MB/s,159 kB/s
2023-03-22 13:56:52,285 MB,28 MB,2.3 MB/s,169 kB/s
2023-03-22 13:56:53,287 MB,28 MB,2.1 MB/s,173 kB/s
2023-03-22 13:56:54,288 MB,28 MB,1.3 MB/s,71 kB/s
2023-03-22 13:56:56,293 MB,29 MB,2.1 MB/s,208 kB/s
2023-03-22 13:56:57,294 MB,29 MB,1.4 MB/s,142 kB/s
2023-03-22 13:56:58,295 MB,29 MB,1.3 MB/s,128 kB/s
2023-03-22 13:57:00,297 MB,29 MB,826 kB/s,84 kB/s
2023-03-22 13:57:01,297 MB,29 MB,593 kB/s,68 kB/s
2023-03-22 13:57:02,298 MB,29 MB,643 kB/s,62 kB/s
2023-03-22 13:57:03,299 MB,29 MB,632 kB/s,65 kB/s
2023-03-22 13:57:04,299 MB,29 MB,579 kB/s,58 kB/s
2023-03-22 13:57:05,300 MB,29 MB,703 kB/s,65 kB/s
2023-03-22 13:57:06,301 MB,29 MB,650 kB/s,56 kB/s
2023-03-22 13:57:08,301 MB,29 MB,412 kB/s,40 kB/s
2023-03-22 13:57:09,302 MB,29 MB,298 kB/s,31 kB/s
2023-03-22 13:57:10,302 MB,30 MB,284 kB/s,35 kB/s
2023-03-22 13:57:11,303 MB,30 MB,850 kB/s,66 kB/s
2023-03-22 13:57:12,306 MB,30 MB,2.0 MB/s,140 kB/s
2023-03-22 13:57:14,310 MB,30 MB,2.2 MB/s,162 kB/s
2023-03-22 13:57:15,310 MB,30 MB,1.2 MB/s,91 kB/s
2023-03-22 13:57:16,312 MB,30 MB,1.7 MB/s,136 kB/s
2023-03-22 13:57:18,316 MB,30 MB,1.6 MB/s,116 kB/s
2023-03-22 13:57:19,318 MB,31 MB,1.9 MB/s,159 kB/s
2023-03-22 13:57:20,321 MB,31 MB,2.1 MB/s,174 kB/s
2023-03-22 13:57:22,324 MB,31 MB,1.9 MB/s,170 kB/s
2023-03-22 13:57:23,325 MB,31 MB,1.6 MB/s,161 kB/s
2023-03-22 13:57:24,326 MB,31 MB,1.2 MB/s,82 kB/s
2023-03-22 13:57:25,328 MB,32 MB,1.9 MB/s,157 kB/s
2023-03-22 13:57:27,332 MB,32 MB,1.4 MB/s,111 kB/s
2023-03-22 13:57:28,334 MB,32 MB,2.3 MB/s,180 kB/s
2023-03-22 13:57:30,338 MB,32 MB,1.8 MB/s,145 kB/s
2023-03-22 13:57:31,341 MB,32 MB,2.5 MB/s,174 kB/s
2023-03-22 13:57:33,344 MB,33 MB,2.1 MB/s,191 kB/s
2023-03-22 13:57:34,346 MB,33 MB,2.3 MB/s,167 kB/s
2023-03-22 13:57:35,349 MB,33 MB,1.5 MB/s,143 kB/s
2023-03-22 13:57:37,352 MB,33 MB,2.4 MB/s,178 kB/s
2023-03-22 13:57:38,354 MB,33 MB,1.7 MB/s,117 kB/s
2023-03-22 13:57:39,355 MB,34 MB,1.8 MB/s,142 kB/s
2023-03-22 13:57:41,357 MB,34 MB,1.3 MB/s,100 kB/s
2023-03-22 13:57:42,358 MB,34 MB,1.1 MB/s,89 kB/s
2023-03-22 13:57:43,359 MB,34 MB,860 kB/s,76 kB/s
2023-03-22 13:57:44,360 MB,34 MB,765 kB/s,68 kB/s
2023-03-22 13:57:45,360 MB,34 MB,704 kB/s,62 kB/s
2023-03-22 13:57:46,361 MB,34 MB,598 kB/s,50 kB/s
2023-03-22 13:57:47,361 MB,34 MB,500 kB/s,43 kB/s
2023-03-22 13:57:48,362 MB,34 MB,436 kB/s,44 kB/s
2023-03-22 13:57:50,362 MB,34 MB,360 kB/s,43 kB/s
2023-03-22 13:57:51,363 MB,34 MB,362 kB/s,42 kB/s
2023-03-22 13:57:52,363 MB,34 MB,328 kB/s,40 kB/s
2023-03-22 13:57:53,363 MB,34 MB,264 kB/s,35 kB/s
2023-03-22 13:57:54,364 MB,34 MB,560 kB/s,60 kB/s
2023-03-22 13:57:55,365 MB,34 MB,499 kB/s,64 kB/s
2023-03-22 13:57:57,365 MB,35 MB,335 kB/s,43 kB/s
2023-03-22 13:57:58,365 MB,35 MB,304 kB/s,38 kB/s
2023-03-22 13:57:59,366 MB,35 MB,257 kB/s,33 kB/s
2023-03-22 13:58:00,366 MB,35 MB,167 kB/s,20 kB/s
2023-03-22 13:58:01,366 MB,35 MB,145 kB/s,18 kB/s
2023-03-22 13:58:02,366 MB,35 MB,107 kB/s,14 kB/s
2023-03-22 13:58:03,366 MB,35 MB,105 kB/s,16 kB/s
2023-03-22 13:58:04,366 MB,35 MB,92 kB/s,15 kB/s
2023-03-22 13:58:05,366 MB,35 MB,101 kB/s,14 kB/s
2023-03-22 13:58:06,366 MB,35 MB,129 kB/s,15 kB/s
